,split,image_filename,mask_filename,main_mask_filename,fine_mask_filename
146,test,data/ARCADE/syntax/train/images/200.png,data/FineARCADE/syntax/train/masks/200.png,data/FineARCADE/syntax/train/main_masks/200.png,data/FineARCADE/syntax/train/fine_masks/200.png
147,test,data/ARCADE/syntax/train/images/214.png,data/FineARCADE/syntax/train/masks/214.png,data/FineARCADE/syntax/train/main_masks/214.png,data/FineARCADE/syntax/train/fine_masks/214.png
148,test,data/ARCADE/syntax/train/images/217.png,data/FineARCADE/syntax/train/masks/217.png,data/FineARCADE/syntax/train/main_masks/217.png,data/FineARCADE/syntax/train/fine_masks/217.png
149,test,data/ARCADE/syntax/train/images/218.png,data/FineARCADE/syntax/train/masks/218.png,data/FineARCADE/syntax/train/main_masks/218.png,data/FineARCADE/syntax/train/fine_masks/218.png
150,test,data/ARCADE/syntax/train/images/224.png,data/FineARCADE/syntax/train/masks/224.png,data/FineARCADE/syntax/train/main_masks/224.png,data/FineARCADE/syntax/train/fine_masks/224.png
151,test,data/ARCADE/syntax/train/images/225.png,data/FineARCADE/syntax/train/masks/225.png,data/FineARCADE/syntax/train/main_masks/225.png,data/FineARCADE/syntax/train/fine_masks/225.png
152,test,data/ARCADE/syntax/train/images/229.png,data/FineARCADE/syntax/train/masks/229.png,data/FineARCADE/syntax/train/main_masks/229.png,data/FineARCADE/syntax/train/fine_masks/229.png
153,test,data/ARCADE/syntax/train/images/230.png,data/FineARCADE/syntax/train/masks/230.png,data/FineARCADE/syntax/train/main_masks/230.png,data/FineARCADE/syntax/train/fine_masks/230.png
154,test,data/ARCADE/syntax/train/images/233.png,data/FineARCADE/syntax/train/masks/233.png,data/FineARCADE/syntax/train/main_masks/233.png,data/FineARCADE/syntax/train/fine_masks/233.png
155,test,data/ARCADE/syntax/train/images/234.png,data/FineARCADE/syntax/train/masks/234.png,data/FineARCADE/syntax/train/main_masks/234.png,data/FineARCADE/syntax/train/fine_masks/234.png
156,test,data/ARCADE/syntax/train/images/236.png,data/FineARCADE/syntax/train/masks/236.png,data/FineARCADE/syntax/train/main_masks/236.png,data/FineARCADE/syntax/train/fine_masks/236.png
157,test,data/ARCADE/syntax/train/images/238.png,data/FineARCADE/syntax/train/masks/238.png,data/FineARCADE/syntax/train/main_masks/238.png,data/FineARCADE/syntax/train/fine_masks/238.png
158,test,data/ARCADE/syntax/train/images/239.png,data/FineARCADE/syntax/train/masks/239.png,data/FineARCADE/syntax/train/main_masks/239.png,data/FineARCADE/syntax/train/fine_masks/239.png
159,test,data/ARCADE/syntax/train/images/240.png,data/FineARCADE/syntax/train/masks/240.png,data/FineARCADE/syntax/train/main_masks/240.png,data/FineARCADE/syntax/train/fine_masks/240.png
160,test,data/ARCADE/syntax/train/images/241.png,data/FineARCADE/syntax/train/masks/241.png,data/FineARCADE/syntax/train/main_masks/241.png,data/FineARCADE/syntax/train/fine_masks/241.png
161,test,data/ARCADE/syntax/train/images/244.png,data/FineARCADE/syntax/train/masks/244.png,data/FineARCADE/syntax/train/main_masks/244.png,data/FineARCADE/syntax/train/fine_masks/244.png
162,test,data/ARCADE/syntax/train/images/251.png,data/FineARCADE/syntax/train/masks/251.png,data/FineARCADE/syntax/train/main_masks/251.png,data/FineARCADE/syntax/train/fine_masks/251.png
163,test,data/ARCADE/syntax/train/images/254.png,data/FineARCADE/syntax/train/masks/254.png,data/FineARCADE/syntax/train/main_masks/254.png,data/FineARCADE/syntax/train/fine_masks/254.png
164,test,data/ARCADE/syntax/train/images/266.png,data/FineARCADE/syntax/train/masks/266.png,data/FineARCADE/syntax/train/main_masks/266.png,data/FineARCADE/syntax/train/fine_masks/266.png
165,test,data/ARCADE/syntax/train/images/268.png,data/FineARCADE/syntax/train/masks/268.png,data/FineARCADE/syntax/train/main_masks/268.png,data/FineARCADE/syntax/train/fine_masks/268.png
166,test,data/ARCADE/syntax/train/images/269.png,data/FineARCADE/syntax/train/masks/269.png,data/FineARCADE/syntax/train/main_masks/269.png,data/FineARCADE/syntax/train/fine_masks/269.png
167,test,data/ARCADE/syntax/train/images/271.png,data/FineARCADE/syntax/train/masks/271.png,data/FineARCADE/syntax/train/main_masks/271.png,data/FineARCADE/syntax/train/fine_masks/271.png
168,test,data/ARCADE/syntax/train/images/272.png,data/FineARCADE/syntax/train/masks/272.png,data/FineARCADE/syntax/train/main_masks/272.png,data/FineARCADE/syntax/train/fine_masks/272.png
169,test,data/ARCADE/syntax/train/images/273.png,data/FineARCADE/syntax/train/masks/273.png,data/FineARCADE/syntax/train/main_masks/273.png,data/FineARCADE/syntax/train/fine_masks/273.png
170,test,data/ARCADE/syntax/train/images/276.png,data/FineARCADE/syntax/train/masks/276.png,data/FineARCADE/syntax/train/main_masks/276.png,data/FineARCADE/syntax/train/fine_masks/276.png
171,test,data/ARCADE/syntax/train/images/279.png,data/FineARCADE/syntax/train/masks/279.png,data/FineARCADE/syntax/train/main_masks/279.png,data/FineARCADE/syntax/train/fine_masks/279.png
172,test,data/ARCADE/syntax/train/images/281.png,data/FineARCADE/syntax/train/masks/281.png,data/FineARCADE/syntax/train/main_masks/281.png,data/FineARCADE/syntax/train/fine_masks/281.png
173,test,data/ARCADE/syntax/train/images/283.png,data/FineARCADE/syntax/train/masks/283.png,data/FineARCADE/syntax/train/main_masks/283.png,data/FineARCADE/syntax/train/fine_masks/283.png
174,test,data/ARCADE/syntax/train/images/286.png,data/FineARCADE/syntax/train/masks/286.png,data/FineARCADE/syntax/train/main_masks/286.png,data/FineARCADE/syntax/train/fine_masks/286.png
175,test,data/ARCADE/syntax/train/images/287.png,data/FineARCADE/syntax/train/masks/287.png,data/FineARCADE/syntax/train/main_masks/287.png,data/FineARCADE/syntax/train/fine_masks/287.png
176,test,data/ARCADE/syntax/train/images/292.png,data/FineARCADE/syntax/train/masks/292.png,data/FineARCADE/syntax/train/main_masks/292.png,data/FineARCADE/syntax/train/fine_masks/292.png
177,test,data/ARCADE/syntax/train/images/294.png,data/FineARCADE/syntax/train/masks/294.png,data/FineARCADE/syntax/train/main_masks/294.png,data/FineARCADE/syntax/train/fine_masks/294.png
178,test,data/ARCADE/syntax/train/images/296.png,data/FineARCADE/syntax/train/masks/296.png,data/FineARCADE/syntax/train/main_masks/296.png,data/FineARCADE/syntax/train/fine_masks/296.png
179,test,data/ARCADE/syntax/train/images/298.png,data/FineARCADE/syntax/train/masks/298.png,data/FineARCADE/syntax/train/main_masks/298.png,data/FineARCADE/syntax/train/fine_masks/298.png
180,test,data/ARCADE/syntax/train/images/299.png,data/FineARCADE/syntax/train/masks/299.png,data/FineARCADE/syntax/train/main_masks/299.png,data/FineARCADE/syntax/train/fine_masks/299.png
181,test,data/ARCADE/syntax/train/images/303.png,data/FineARCADE/syntax/train/masks/303.png,data/FineARCADE/syntax/train/main_masks/303.png,data/FineARCADE/syntax/train/fine_masks/303.png
182,test,data/ARCADE/syntax/train/images/304.png,data/FineARCADE/syntax/train/masks/304.png,data/FineARCADE/syntax/train/main_masks/304.png,data/FineARCADE/syntax/train/fine_masks/304.png
183,test,data/ARCADE/syntax/train/images/311.png,data/FineARCADE/syntax/train/masks/311.png,data/FineARCADE/syntax/train/main_masks/311.png,data/FineARCADE/syntax/train/fine_masks/311.png
184,test,data/ARCADE/syntax/train/images/316.png,data/FineARCADE/syntax/train/masks/316.png,data/FineARCADE/syntax/train/main_masks/316.png,data/FineARCADE/syntax/train/fine_masks/316.png
185,test,data/ARCADE/syntax/train/images/317.png,data/FineARCADE/syntax/train/masks/317.png,data/FineARCADE/syntax/train/main_masks/317.png,data/FineARCADE/syntax/train/fine_masks/317.png
186,test,data/ARCADE/syntax/train/images/318.png,data/FineARCADE/syntax/train/masks/318.png,data/FineARCADE/syntax/train/main_masks/318.png,data/FineARCADE/syntax/train/fine_masks/318.png
187,test,data/ARCADE/syntax/train/images/319.png,data/FineARCADE/syntax/train/masks/319.png,data/FineARCADE/syntax/train/main_masks/319.png,data/FineARCADE/syntax/train/fine_masks/319.png
188,test,data/ARCADE/syntax/train/images/324.png,data/FineARCADE/syntax/train/masks/324.png,data/FineARCADE/syntax/train/main_masks/324.png,data/FineARCADE/syntax/train/fine_masks/324.png
189,test,data/ARCADE/syntax/train/images/328.png,data/FineARCADE/syntax/train/masks/328.png,data/FineARCADE/syntax/train/main_masks/328.png,data/FineARCADE/syntax/train/fine_masks/328.png
190,test,data/ARCADE/syntax/train/images/330.png,data/FineARCADE/syntax/train/masks/330.png,data/FineARCADE/syntax/train/main_masks/330.png,data/FineARCADE/syntax/train/fine_masks/330.png
191,test,data/ARCADE/syntax/train/images/333.png,data/FineARCADE/syntax/train/masks/333.png,data/FineARCADE/syntax/train/main_masks/333.png,data/FineARCADE/syntax/train/fine_masks/333.png
192,test,data/ARCADE/syntax/train/images/334.png,data/FineARCADE/syntax/train/masks/334.png,data/FineARCADE/syntax/train/main_masks/334.png,data/FineARCADE/syntax/train/fine_masks/334.png
193,test,data/ARCADE/syntax/train/images/335.png,data/FineARCADE/syntax/train/masks/335.png,data/FineARCADE/syntax/train/main_masks/335.png,data/FineARCADE/syntax/train/fine_masks/335.png
194,test,data/ARCADE/syntax/train/images/352.png,data/FineARCADE/syntax/train/masks/352.png,data/FineARCADE/syntax/train/main_masks/352.png,data/FineARCADE/syntax/train/fine_masks/352.png
195,test,data/ARCADE/syntax/train/images/358.png,data/FineARCADE/syntax/train/masks/358.png,data/FineARCADE/syntax/train/main_masks/358.png,data/FineARCADE/syntax/train/fine_masks/358.png
0,train,data/ARCADE/syntax/test/images/1.png,data/ARCADE/syntax/test/masks/1.png,,
0,train,data/ARCADE/syntax/test/images/10.png,data/ARCADE/syntax/test/masks/10.png,,
0,train,data/ARCADE/syntax/test/images/100.png,data/ARCADE/syntax/test/masks/100.png,,
0,train,data/ARCADE/syntax/test/images/102.png,data/ARCADE/syntax/test/masks/102.png,,
0,train,data/ARCADE/syntax/test/images/103.png,data/ARCADE/syntax/test/masks/103.png,,
0,train,data/ARCADE/syntax/test/images/105.png,data/ARCADE/syntax/test/masks/105.png,,
0,train,data/ARCADE/syntax/test/images/106.png,data/ARCADE/syntax/test/masks/106.png,,
0,train,data/ARCADE/syntax/test/images/107.png,data/ARCADE/syntax/test/masks/107.png,,
0,train,data/ARCADE/syntax/test/images/108.png,data/ARCADE/syntax/test/masks/108.png,,
0,train,data/ARCADE/syntax/test/images/109.png,data/ARCADE/syntax/test/masks/109.png,,
0,train,data/ARCADE/syntax/test/images/11.png,data/ARCADE/syntax/test/masks/11.png,,
0,train,data/ARCADE/syntax/test/images/110.png,data/ARCADE/syntax/test/masks/110.png,,
0,train,data/ARCADE/syntax/test/images/111.png,data/ARCADE/syntax/test/masks/111.png,,
0,train,data/ARCADE/syntax/test/images/113.png,data/ARCADE/syntax/test/masks/113.png,,
0,train,data/ARCADE/syntax/test/images/115.png,data/ARCADE/syntax/test/masks/115.png,,
0,train,data/ARCADE/syntax/test/images/116.png,data/ARCADE/syntax/test/masks/116.png,,
0,train,data/ARCADE/syntax/test/images/117.png,data/ARCADE/syntax/test/masks/117.png,,
0,train,data/ARCADE/syntax/test/images/118.png,data/ARCADE/syntax/test/masks/118.png,,
0,train,data/ARCADE/syntax/test/images/12.png,data/ARCADE/syntax/test/masks/12.png,,
0,train,data/ARCADE/syntax/test/images/120.png,data/ARCADE/syntax/test/masks/120.png,,
0,train,data/ARCADE/syntax/test/images/123.png,data/ARCADE/syntax/test/masks/123.png,,
0,train,data/ARCADE/syntax/test/images/124.png,data/ARCADE/syntax/test/masks/124.png,,
0,train,data/ARCADE/syntax/test/images/125.png,data/ARCADE/syntax/test/masks/125.png,,
0,train,data/ARCADE/syntax/test/images/128.png,data/ARCADE/syntax/test/masks/128.png,,
0,train,data/ARCADE/syntax/test/images/129.png,data/ARCADE/syntax/test/masks/129.png,,
0,train,data/ARCADE/syntax/test/images/131.png,data/ARCADE/syntax/test/masks/131.png,,
0,train,data/ARCADE/syntax/test/images/132.png,data/ARCADE/syntax/test/masks/132.png,,
0,train,data/ARCADE/syntax/test/images/133.png,data/ARCADE/syntax/test/masks/133.png,,
0,train,data/ARCADE/syntax/test/images/134.png,data/ARCADE/syntax/test/masks/134.png,,
0,train,data/ARCADE/syntax/test/images/135.png,data/ARCADE/syntax/test/masks/135.png,,
0,train,data/ARCADE/syntax/test/images/137.png,data/ARCADE/syntax/test/masks/137.png,,
0,train,data/ARCADE/syntax/test/images/14.png,data/ARCADE/syntax/test/masks/14.png,,
0,train,data/ARCADE/syntax/test/images/141.png,data/ARCADE/syntax/test/masks/141.png,,
0,train,data/ARCADE/syntax/test/images/142.png,data/ARCADE/syntax/test/masks/142.png,,
0,train,data/ARCADE/syntax/test/images/145.png,data/ARCADE/syntax/test/masks/145.png,,
0,train,data/ARCADE/syntax/test/images/146.png,data/ARCADE/syntax/test/masks/146.png,,
0,train,data/ARCADE/syntax/test/images/147.png,data/ARCADE/syntax/test/masks/147.png,,
0,train,data/ARCADE/syntax/test/images/148.png,data/ARCADE/syntax/test/masks/148.png,,
0,train,data/ARCADE/syntax/test/images/15.png,data/ARCADE/syntax/test/masks/15.png,,
0,train,data/ARCADE/syntax/test/images/152.png,data/ARCADE/syntax/test/masks/152.png,,
0,train,data/ARCADE/syntax/test/images/153.png,data/ARCADE/syntax/test/masks/153.png,,
0,train,data/ARCADE/syntax/test/images/157.png,data/ARCADE/syntax/test/masks/157.png,,
0,train,data/ARCADE/syntax/test/images/158.png,data/ARCADE/syntax/test/masks/158.png,,
0,train,data/ARCADE/syntax/test/images/159.png,data/ARCADE/syntax/test/masks/159.png,,
0,train,data/ARCADE/syntax/test/images/16.png,data/ARCADE/syntax/test/masks/16.png,,
0,train,data/ARCADE/syntax/test/images/160.png,data/ARCADE/syntax/test/masks/160.png,,
0,train,data/ARCADE/syntax/test/images/161.png,data/ARCADE/syntax/test/masks/161.png,,
0,train,data/ARCADE/syntax/test/images/162.png,data/ARCADE/syntax/test/masks/162.png,,
0,train,data/ARCADE/syntax/test/images/163.png,data/ARCADE/syntax/test/masks/163.png,,
0,train,data/ARCADE/syntax/test/images/164.png,data/ARCADE/syntax/test/masks/164.png,,
0,train,data/ARCADE/syntax/test/images/166.png,data/ARCADE/syntax/test/masks/166.png,,
0,train,data/ARCADE/syntax/test/images/168.png,data/ARCADE/syntax/test/masks/168.png,,
0,train,data/ARCADE/syntax/test/images/169.png,data/ARCADE/syntax/test/masks/169.png,,
0,train,data/ARCADE/syntax/test/images/17.png,data/ARCADE/syntax/test/masks/17.png,,
0,train,data/ARCADE/syntax/test/images/170.png,data/ARCADE/syntax/test/masks/170.png,,
0,train,data/ARCADE/syntax/test/images/171.png,data/ARCADE/syntax/test/masks/171.png,,
0,train,data/ARCADE/syntax/test/images/173.png,data/ARCADE/syntax/test/masks/173.png,,
0,train,data/ARCADE/syntax/test/images/175.png,data/ARCADE/syntax/test/masks/175.png,,
0,train,data/ARCADE/syntax/test/images/176.png,data/ARCADE/syntax/test/masks/176.png,,
0,train,data/ARCADE/syntax/test/images/177.png,data/ARCADE/syntax/test/masks/177.png,,
0,train,data/ARCADE/syntax/test/images/178.png,data/ARCADE/syntax/test/masks/178.png,,
0,train,data/ARCADE/syntax/test/images/179.png,data/ARCADE/syntax/test/masks/179.png,,
0,train,data/ARCADE/syntax/test/images/18.png,data/ARCADE/syntax/test/masks/18.png,,
0,train,data/ARCADE/syntax/test/images/180.png,data/ARCADE/syntax/test/masks/180.png,,
0,train,data/ARCADE/syntax/test/images/181.png,data/ARCADE/syntax/test/masks/181.png,,
0,train,data/ARCADE/syntax/test/images/182.png,data/ARCADE/syntax/test/masks/182.png,,
0,train,data/ARCADE/syntax/test/images/183.png,data/ARCADE/syntax/test/masks/183.png,,
0,train,data/ARCADE/syntax/test/images/184.png,data/ARCADE/syntax/test/masks/184.png,,
0,train,data/ARCADE/syntax/test/images/185.png,data/ARCADE/syntax/test/masks/185.png,,
0,train,data/ARCADE/syntax/test/images/186.png,data/ARCADE/syntax/test/masks/186.png,,
0,train,data/ARCADE/syntax/test/images/187.png,data/ARCADE/syntax/test/masks/187.png,,
0,train,data/ARCADE/syntax/test/images/188.png,data/ARCADE/syntax/test/masks/188.png,,
0,train,data/ARCADE/syntax/test/images/189.png,data/ARCADE/syntax/test/masks/189.png,,
0,train,data/ARCADE/syntax/test/images/19.png,data/ARCADE/syntax/test/masks/19.png,,
0,train,data/ARCADE/syntax/test/images/190.png,data/ARCADE/syntax/test/masks/190.png,,
0,train,data/ARCADE/syntax/test/images/191.png,data/ARCADE/syntax/test/masks/191.png,,
0,train,data/ARCADE/syntax/test/images/192.png,data/ARCADE/syntax/test/masks/192.png,,
0,train,data/ARCADE/syntax/test/images/194.png,data/ARCADE/syntax/test/masks/194.png,,
0,train,data/ARCADE/syntax/test/images/198.png,data/ARCADE/syntax/test/masks/198.png,,
0,train,data/ARCADE/syntax/test/images/199.png,data/ARCADE/syntax/test/masks/199.png,,
0,train,data/ARCADE/syntax/test/images/2.png,data/ARCADE/syntax/test/masks/2.png,,
0,train,data/ARCADE/syntax/test/images/200.png,data/ARCADE/syntax/test/masks/200.png,,
0,train,data/ARCADE/syntax/test/images/201.png,data/ARCADE/syntax/test/masks/201.png,,
0,train,data/ARCADE/syntax/test/images/202.png,data/ARCADE/syntax/test/masks/202.png,,
0,train,data/ARCADE/syntax/test/images/205.png,data/ARCADE/syntax/test/masks/205.png,,
0,train,data/ARCADE/syntax/test/images/207.png,data/ARCADE/syntax/test/masks/207.png,,
0,train,data/ARCADE/syntax/test/images/208.png,data/ARCADE/syntax/test/masks/208.png,,
0,train,data/ARCADE/syntax/test/images/21.png,data/ARCADE/syntax/test/masks/21.png,,
0,train,data/ARCADE/syntax/test/images/210.png,data/ARCADE/syntax/test/masks/210.png,,
0,train,data/ARCADE/syntax/test/images/211.png,data/ARCADE/syntax/test/masks/211.png,,
0,train,data/ARCADE/syntax/test/images/212.png,data/ARCADE/syntax/test/masks/212.png,,
0,train,data/ARCADE/syntax/test/images/213.png,data/ARCADE/syntax/test/masks/213.png,,
0,train,data/ARCADE/syntax/test/images/214.png,data/ARCADE/syntax/test/masks/214.png,,
0,train,data/ARCADE/syntax/test/images/215.png,data/ARCADE/syntax/test/masks/215.png,,
0,train,data/ARCADE/syntax/test/images/218.png,data/ARCADE/syntax/test/masks/218.png,,
0,train,data/ARCADE/syntax/test/images/219.png,data/ARCADE/syntax/test/masks/219.png,,
0,train,data/ARCADE/syntax/test/images/220.png,data/ARCADE/syntax/test/masks/220.png,,
0,train,data/ARCADE/syntax/test/images/222.png,data/ARCADE/syntax/test/masks/222.png,,
0,train,data/ARCADE/syntax/test/images/223.png,data/ARCADE/syntax/test/masks/223.png,,
0,train,data/ARCADE/syntax/test/images/224.png,data/ARCADE/syntax/test/masks/224.png,,
0,train,data/ARCADE/syntax/test/images/225.png,data/ARCADE/syntax/test/masks/225.png,,
0,train,data/ARCADE/syntax/test/images/226.png,data/ARCADE/syntax/test/masks/226.png,,
0,train,data/ARCADE/syntax/test/images/229.png,data/ARCADE/syntax/test/masks/229.png,,
0,train,data/ARCADE/syntax/test/images/23.png,data/ARCADE/syntax/test/masks/23.png,,
0,train,data/ARCADE/syntax/test/images/231.png,data/ARCADE/syntax/test/masks/231.png,,
0,train,data/ARCADE/syntax/test/images/233.png,data/ARCADE/syntax/test/masks/233.png,,
0,train,data/ARCADE/syntax/test/images/234.png,data/ARCADE/syntax/test/masks/234.png,,
0,train,data/ARCADE/syntax/test/images/235.png,data/ARCADE/syntax/test/masks/235.png,,
0,train,data/ARCADE/syntax/test/images/236.png,data/ARCADE/syntax/test/masks/236.png,,
0,train,data/ARCADE/syntax/test/images/237.png,data/ARCADE/syntax/test/masks/237.png,,
0,train,data/ARCADE/syntax/test/images/238.png,data/ARCADE/syntax/test/masks/238.png,,
0,train,data/ARCADE/syntax/test/images/239.png,data/ARCADE/syntax/test/masks/239.png,,
0,train,data/ARCADE/syntax/test/images/24.png,data/ARCADE/syntax/test/masks/24.png,,
0,train,data/ARCADE/syntax/test/images/240.png,data/ARCADE/syntax/test/masks/240.png,,
0,train,data/ARCADE/syntax/test/images/241.png,data/ARCADE/syntax/test/masks/241.png,,
0,train,data/ARCADE/syntax/test/images/242.png,data/ARCADE/syntax/test/masks/242.png,,
0,train,data/ARCADE/syntax/test/images/243.png,data/ARCADE/syntax/test/masks/243.png,,
0,train,data/ARCADE/syntax/test/images/244.png,data/ARCADE/syntax/test/masks/244.png,,
0,train,data/ARCADE/syntax/test/images/245.png,data/ARCADE/syntax/test/masks/245.png,,
0,train,data/ARCADE/syntax/test/images/246.png,data/ARCADE/syntax/test/masks/246.png,,
0,train,data/ARCADE/syntax/test/images/247.png,data/ARCADE/syntax/test/masks/247.png,,
0,train,data/ARCADE/syntax/test/images/250.png,data/ARCADE/syntax/test/masks/250.png,,
0,train,data/ARCADE/syntax/test/images/252.png,data/ARCADE/syntax/test/masks/252.png,,
0,train,data/ARCADE/syntax/test/images/253.png,data/ARCADE/syntax/test/masks/253.png,,
0,train,data/ARCADE/syntax/test/images/254.png,data/ARCADE/syntax/test/masks/254.png,,
0,train,data/ARCADE/syntax/test/images/255.png,data/ARCADE/syntax/test/masks/255.png,,
0,train,data/ARCADE/syntax/test/images/258.png,data/ARCADE/syntax/test/masks/258.png,,
0,train,data/ARCADE/syntax/test/images/26.png,data/ARCADE/syntax/test/masks/26.png,,
0,train,data/ARCADE/syntax/test/images/266.png,data/ARCADE/syntax/test/masks/266.png,,
0,train,data/ARCADE/syntax/test/images/27.png,data/ARCADE/syntax/test/masks/27.png,,
0,train,data/ARCADE/syntax/test/images/272.png,data/ARCADE/syntax/test/masks/272.png,,
0,train,data/ARCADE/syntax/test/images/273.png,data/ARCADE/syntax/test/masks/273.png,,
0,train,data/ARCADE/syntax/test/images/276.png,data/ARCADE/syntax/test/masks/276.png,,
0,train,data/ARCADE/syntax/test/images/277.png,data/ARCADE/syntax/test/masks/277.png,,
0,train,data/ARCADE/syntax/test/images/278.png,data/ARCADE/syntax/test/masks/278.png,,
0,train,data/ARCADE/syntax/test/images/279.png,data/ARCADE/syntax/test/masks/279.png,,
0,train,data/ARCADE/syntax/test/images/28.png,data/ARCADE/syntax/test/masks/28.png,,
0,train,data/ARCADE/syntax/test/images/281.png,data/ARCADE/syntax/test/masks/281.png,,
0,train,data/ARCADE/syntax/test/images/282.png,data/ARCADE/syntax/test/masks/282.png,,
0,train,data/ARCADE/syntax/test/images/285.png,data/ARCADE/syntax/test/masks/285.png,,
0,train,data/ARCADE/syntax/test/images/286.png,data/ARCADE/syntax/test/masks/286.png,,
0,train,data/ARCADE/syntax/test/images/288.png,data/ARCADE/syntax/test/masks/288.png,,
0,train,data/ARCADE/syntax/test/images/289.png,data/ARCADE/syntax/test/masks/289.png,,
0,train,data/ARCADE/syntax/test/images/291.png,data/ARCADE/syntax/test/masks/291.png,,
0,train,data/ARCADE/syntax/test/images/293.png,data/ARCADE/syntax/test/masks/293.png,,
0,train,data/ARCADE/syntax/test/images/295.png,data/ARCADE/syntax/test/masks/295.png,,
0,train,data/ARCADE/syntax/test/images/296.png,data/ARCADE/syntax/test/masks/296.png,,
0,train,data/ARCADE/syntax/test/images/297.png,data/ARCADE/syntax/test/masks/297.png,,
0,train,data/ARCADE/syntax/test/images/298.png,data/ARCADE/syntax/test/masks/298.png,,
0,train,data/ARCADE/syntax/test/images/299.png,data/ARCADE/syntax/test/masks/299.png,,
0,train,data/ARCADE/syntax/test/images/3.png,data/ARCADE/syntax/test/masks/3.png,,
0,train,data/ARCADE/syntax/test/images/31.png,data/ARCADE/syntax/test/masks/31.png,,
0,train,data/ARCADE/syntax/test/images/32.png,data/ARCADE/syntax/test/masks/32.png,,
0,train,data/ARCADE/syntax/test/images/33.png,data/ARCADE/syntax/test/masks/33.png,,
0,train,data/ARCADE/syntax/test/images/35.png,data/ARCADE/syntax/test/masks/35.png,,
0,train,data/ARCADE/syntax/test/images/36.png,data/ARCADE/syntax/test/masks/36.png,,
0,train,data/ARCADE/syntax/test/images/37.png,data/ARCADE/syntax/test/masks/37.png,,
0,train,data/ARCADE/syntax/test/images/38.png,data/ARCADE/syntax/test/masks/38.png,,
0,train,data/ARCADE/syntax/test/images/4.png,data/ARCADE/syntax/test/masks/4.png,,
0,train,data/ARCADE/syntax/test/images/40.png,data/ARCADE/syntax/test/masks/40.png,,
0,train,data/ARCADE/syntax/test/images/42.png,data/ARCADE/syntax/test/masks/42.png,,
0,train,data/ARCADE/syntax/test/images/43.png,data/ARCADE/syntax/test/masks/43.png,,
0,train,data/ARCADE/syntax/test/images/44.png,data/ARCADE/syntax/test/masks/44.png,,
0,train,data/ARCADE/syntax/test/images/46.png,data/ARCADE/syntax/test/masks/46.png,,
0,train,data/ARCADE/syntax/test/images/48.png,data/ARCADE/syntax/test/masks/48.png,,
0,train,data/ARCADE/syntax/test/images/49.png,data/ARCADE/syntax/test/masks/49.png,,
0,train,data/ARCADE/syntax/test/images/50.png,data/ARCADE/syntax/test/masks/50.png,,
0,train,data/ARCADE/syntax/test/images/51.png,data/ARCADE/syntax/test/masks/51.png,,
0,train,data/ARCADE/syntax/test/images/54.png,data/ARCADE/syntax/test/masks/54.png,,
0,train,data/ARCADE/syntax/test/images/56.png,data/ARCADE/syntax/test/masks/56.png,,
0,train,data/ARCADE/syntax/test/images/57.png,data/ARCADE/syntax/test/masks/57.png,,
0,train,data/ARCADE/syntax/test/images/58.png,data/ARCADE/syntax/test/masks/58.png,,
0,train,data/ARCADE/syntax/test/images/6.png,data/ARCADE/syntax/test/masks/6.png,,
0,train,data/ARCADE/syntax/test/images/61.png,data/ARCADE/syntax/test/masks/61.png,,
0,train,data/ARCADE/syntax/test/images/62.png,data/ARCADE/syntax/test/masks/62.png,,
0,train,data/ARCADE/syntax/test/images/63.png,data/ARCADE/syntax/test/masks/63.png,,
0,train,data/ARCADE/syntax/test/images/64.png,data/ARCADE/syntax/test/masks/64.png,,
0,train,data/ARCADE/syntax/test/images/65.png,data/ARCADE/syntax/test/masks/65.png,,
0,train,data/ARCADE/syntax/test/images/66.png,data/ARCADE/syntax/test/masks/66.png,,
0,train,data/ARCADE/syntax/test/images/67.png,data/ARCADE/syntax/test/masks/67.png,,
0,train,data/ARCADE/syntax/test/images/68.png,data/ARCADE/syntax/test/masks/68.png,,
0,train,data/ARCADE/syntax/test/images/69.png,data/ARCADE/syntax/test/masks/69.png,,
0,train,data/ARCADE/syntax/test/images/7.png,data/ARCADE/syntax/test/masks/7.png,,
0,train,data/ARCADE/syntax/test/images/72.png,data/ARCADE/syntax/test/masks/72.png,,
0,train,data/ARCADE/syntax/test/images/73.png,data/ARCADE/syntax/test/masks/73.png,,
0,train,data/ARCADE/syntax/test/images/74.png,data/ARCADE/syntax/test/masks/74.png,,
0,train,data/ARCADE/syntax/test/images/75.png,data/ARCADE/syntax/test/masks/75.png,,
0,train,data/ARCADE/syntax/test/images/77.png,data/ARCADE/syntax/test/masks/77.png,,
0,train,data/ARCADE/syntax/test/images/78.png,data/ARCADE/syntax/test/masks/78.png,,
0,train,data/ARCADE/syntax/test/images/8.png,data/ARCADE/syntax/test/masks/8.png,,
0,train,data/ARCADE/syntax/test/images/80.png,data/ARCADE/syntax/test/masks/80.png,,
0,train,data/ARCADE/syntax/test/images/81.png,data/ARCADE/syntax/test/masks/81.png,,
0,train,data/ARCADE/syntax/test/images/82.png,data/ARCADE/syntax/test/masks/82.png,,
0,train,data/ARCADE/syntax/test/images/83.png,data/ARCADE/syntax/test/masks/83.png,,
0,train,data/ARCADE/syntax/test/images/84.png,data/ARCADE/syntax/test/masks/84.png,,
0,train,data/ARCADE/syntax/test/images/85.png,data/ARCADE/syntax/test/masks/85.png,,
